"TIME","GEO","UNIT","AGE","SEX","PROJECTION","Value","Flag and Footnotes"
"2019","Italy","Person","17 years","Total","Baseline projections ","577,928",""
"2019","Italy","Person","18 years","Total","Baseline projections ","589,240",""
"2019","Italy","Person","19 years","Total","Baseline projections ","581,748",""
"2019","Italy","Person","20 years","Total","Baseline projections ","585,178",""
"2019","Italy","Person","21 years","Total","Baseline projections ","586,354",""
"2019","Italy","Person","22 years","Total","Baseline projections ","590,878",""
"2019","Italy","Person","23 years","Total","Baseline projections ","593,944",""
"2019","Italy","Person","24 years","Total","Baseline projections ","605,341",""
"2019","Italy","Person","25 years","Total","Baseline projections ","622,050",""
"2019","Italy","Person","26 years","Total","Baseline projections ","649,178",""
"2019","Italy","Person","27 years","Total","Baseline projections ","651,645",""
"2019","Italy","Person","28 years","Total","Baseline projections ","663,160",""
"2019","Italy","Person","29 years","Total","Baseline projections ","663,704",""
"2019","Italy","Person","30 years","Total","Baseline projections ","679,134",""
"2019","Italy","Person","31 years","Total","Baseline projections ","666,702",""
"2019","Italy","Person","32 years","Total","Baseline projections ","670,319",""
"2019","Italy","Person","33 years","Total","Baseline projections ","690,889",""
"2019","Italy","Person","34 years","Total","Baseline projections ","703,942",""
"2019","Italy","Person","35 years","Total","Baseline projections ","716,497",""
"2019","Italy","Person","36 years","Total","Baseline projections ","739,980",""
"2019","Italy","Person","37 years","Total","Baseline projections ","744,689",""
"2019","Italy","Person","38 years","Total","Baseline projections ","761,988",""
"2019","Italy","Person","39 years","Total","Baseline projections ","785,695",""
"2019","Italy","Person","40 years","Total","Baseline projections ","826,415",""
"2019","Italy","Person","41 years","Total","Baseline projections ","851,271",""
"2019","Italy","Person","42 years","Total","Baseline projections ","888,527",""
"2019","Italy","Person","43 years","Total","Baseline projections ","928,864",""
"2019","Italy","Person","44 years","Total","Baseline projections ","966,141",""
"2019","Italy","Person","45 years","Total","Baseline projections ","959,640",""
"2019","Italy","Person","46 years","Total","Baseline projections ","968,751",""
"2019","Italy","Person","47 years","Total","Baseline projections ","976,919",""
"2019","Italy","Person","48 years","Total","Baseline projections ","968,203",""
"2019","Italy","Person","49 years","Total","Baseline projections ","992,963",""
"2019","Italy","Person","50 years","Total","Baseline projections ","985,110",""
"2019","Italy","Person","51 years","Total","Baseline projections ","988,059",""
"2019","Italy","Person","52 years","Total","Baseline projections ","996,159",""
"2019","Italy","Person","53 years","Total","Baseline projections ","992,831",""
"2019","Italy","Person","54 years","Total","Baseline projections ","1,004,962",""
"2019","Italy","Person","55 years","Total","Baseline projections ","942,306",""
"2019","Italy","Person","56 years","Total","Baseline projections ","909,669",""
"2019","Italy","Person","57 years","Total","Baseline projections ","890,063",""
"2019","Italy","Person","58 years","Total","Baseline projections ","860,671",""
"2019","Italy","Person","59 years","Total","Baseline projections ","838,593",""
"2019","Italy","Person","60 years","Total","Baseline projections ","799,557",""
"2019","Italy","Person","61 years","Total","Baseline projections ","790,167",""
"2019","Italy","Person","62 years","Total","Baseline projections ","772,203",""
"2019","Italy","Person","63 years","Total","Baseline projections ","755,693",""
"2019","Italy","Person","64 years","Total","Baseline projections ","741,757",""
"2019","Italy","Person","65 years","Total","Baseline projections ","705,273",""
"2019","Italy","Person","66 years","Total","Baseline projections ","691,222",""
"2019","Italy","Person","67 years","Total","Baseline projections ","685,762",""
"2019","Italy","Person","68 years","Total","Baseline projections ","707,033",""
"2019","Italy","Person","69 years","Total","Baseline projections ","707,133",""
"2019","Italy","Person","70 years","Total","Baseline projections ","733,040",""
"2019","Italy","Person","71 years","Total","Baseline projections ","711,692",""
"2019","Italy","Person","72 years","Total","Baseline projections ","705,550",""
"2019","Italy","Person","73 years","Total","Baseline projections ","540,112",""
"2019","Italy","Person","74 years","Total","Baseline projections ","549,351",""
"2019","Italy","Person","75 years","Total","Baseline projections ","547,843",""
"2019","Italy","Person","76 years","Total","Baseline projections ","536,816",""
"2019","Italy","Person","77 years","Total","Baseline projections ","530,587",""
"2019","Italy","Person","78 years","Total","Baseline projections ","571,566",""
"2019","Italy","Person","79 years","Total","Baseline projections ","548,884",""
"2019","Italy","Person","80 years","Total","Baseline projections ","517,634",""
"2019","Italy","Person","81 years","Total","Baseline projections ","463,266",""
"2019","Italy","Person","82 years","Total","Baseline projections ","417,933",""
"2019","Italy","Person","83 years","Total","Baseline projections ","407,031",""
"2019","Italy","Person","84 years","Total","Baseline projections ","372,936",""
"2019","Italy","Person","85 years","Total","Baseline projections ","339,298",""
"2019","Italy","Person","86 years","Total","Baseline projections ","303,456",""
"2019","Italy","Person","87 years","Total","Baseline projections ","277,378",""
"2019","Italy","Person","88 years","Total","Baseline projections ","257,872",""
"2019","Italy","Person","89 years","Total","Baseline projections ","208,500",""
"2019","Italy","Person","90 years","Total","Baseline projections ","178,133",""
"2019","Italy","Person","91 years","Total","Baseline projections ","149,481",""
"2019","Italy","Person","92 years","Total","Baseline projections ","121,046",""
"2019","Italy","Person","93 years","Total","Baseline projections ","96,666",""
"2019","Italy","Person","94 years","Total","Baseline projections ","75,520",""
"2019","Italy","Person","95 years","Total","Baseline projections ","58,340",""
"2019","Italy","Person","96 years","Total","Baseline projections ","42,752",""
"2019","Italy","Person","97 years","Total","Baseline projections ","30,853",""
"2019","Italy","Person","98 years","Total","Baseline projections ","21,209",""
"2019","Italy","Person","99 years","Total","Baseline projections ","9,439",""
"2019","Italy","Person","100 years or over","Total","Baseline projections ","16,598",""
"2019","Cyprus","Person","Total","Total","Baseline projections ","863,652",""
"2019","Cyprus","Person","16 years","Total","Baseline projections ","8,489",""
"2019","Cyprus","Person","17 years","Total","Baseline projections ","9,012",""
"2019","Cyprus","Person","18 years","Total","Baseline projections ","9,374",""
"2019","Cyprus","Person","19 years","Total","Baseline projections ","9,585",""
"2019","Cyprus","Person","20 years","Total","Baseline projections ","10,319",""
"2019","Cyprus","Person","21 years","Total","Baseline projections ","10,725",""
"2019","Cyprus","Person","22 years","Total","Baseline projections ","11,267",""
"2019","Cyprus","Person","23 years","Total","Baseline projections ","11,599",""
"2019","Cyprus","Person","24 years","Total","Baseline projections ","12,449",""
"2019","Cyprus","Person","25 years","Total","Baseline projections ","13,408",""
"2019","Cyprus","Person","26 years","Total","Baseline projections ","14,356",""
"2019","Cyprus","Person","27 years","Total","Baseline projections ","14,098",""
"2019","Cyprus","Person","28 years","Total","Baseline projections ","14,637",""
"2019","Cyprus","Person","29 years","Total","Baseline projections ","14,633",""
"2019","Cyprus","Person","30 years","Total","Baseline projections ","15,347",""
"2019","Cyprus","Person","31 years","Total","Baseline projections ","14,942",""
"2019","Cyprus","Person","32 years","Total","Baseline projections ","15,160",""
"2019","Cyprus","Person","33 years","Total","Baseline projections ","14,729",""
"2019","Cyprus","Person","34 years","Total","Baseline projections ","14,626",""
"2019","Cyprus","Person","35 years","Total","Baseline projections ","14,393",""
"2019","Cyprus","Person","36 years","Total","Baseline projections ","13,498",""
"2019","Cyprus","Person","37 years","Total","Baseline projections ","13,653",""
"2019","Cyprus","Person","38 years","Total","Baseline projections ","13,805",""
"2019","Cyprus","Person","39 years","Total","Baseline projections ","13,066",""
"2019","Cyprus","Person","40 years","Total","Baseline projections ","13,029",""
"2019","Cyprus","Person","41 years","Total","Baseline projections ","12,501",""
"2019","Cyprus","Person","42 years","Total","Baseline projections ","12,478",""
"2019","Cyprus","Person","43 years","Total","Baseline projections ","10,924",""
"2019","Cyprus","Person","44 years","Total","Baseline projections ","11,323",""
"2019","Cyprus","Person","45 years","Total","Baseline projections ","11,748",""
"2019","Cyprus","Person","46 years","Total","Baseline projections ","11,699",""
"2019","Cyprus","Person","47 years","Total","Baseline projections ","11,128",""
"2019","Cyprus","Person","48 years","Total","Baseline projections ","10,957",""
"2019","Cyprus","Person","49 years","Total","Baseline projections ","10,867",""
"2019","Cyprus","Person","50 years","Total","Baseline projections ","10,856",""
"2019","Cyprus","Person","51 years","Total","Baseline projections ","10,711",""
"2019","Cyprus","Person","52 years","Total","Baseline projections ","10,837",""
"2019","Cyprus","Person","53 years","Total","Baseline projections ","10,851",""
